405.6,665.0
406.1,887.0
406.6,1331.0
407.2,1442.0
407.7,1553.0
408.2,1553.0
408.7,887.0
409.2,1442.0
409.7,887.0
410.2,1331.0
410.7,1109.0
411.2,1220.0
411.7,1220.0
412.2,1331.0
412.7,1886.0
413.2,554.0
413.7,887.0
414.2,1664.0
414.7,1442.0
415.2,1553.0
415.7,1109.0
416.2,1220.0
416.7,1220.0
417.2,1553.0
417.7,1553.0
418.2,1109.0
418.7,1109.0
419.2,665.0
419.7,1664.0
420.2,1553.0
420.7,1553.0
421.2,1220.0
421.7,3773.0
422.2,1331.0
422.7,665.0
423.2,1220.0
423.7,1220.0
424.3,1775.0
424.8,1442.0
425.3,1553.0
425.8,887.0
426.3,1220.0
426.8,1442.0
427.3,1442.0
427.8,1331.0
428.3,887.0
428.8,1109.0
429.3,1220.0
429.8,1442.0
430.3,1109.0
430.8,1997.0
431.3,887.0
431.8,776.0
432.3,2108.0
432.8,1553.0
433.3,1109.0
433.8,998.0
434.3,554.0
434.8,776.0
435.3,887.0
435.8,887.0
436.3,1220.0
436.8,1109.0
437.3,998.0
437.8,665.0
438.3,665.0
438.8,1109.0
439.3,1109.0
439.8,1220.0
440.3,1109.0
440.8,998.0
441.3,776.0
441.8,887.0
442.4,1109.0
442.9,998.0
443.4,1997.0
443.9,1553.0
444.4,887.0
444.9,887.0
445.4,1109.0
445.9,1109.0
446.4,1775.0
446.9,1553.0
447.4,1664.0
447.9,665.0
448.4,1553.0
448.9,1220.0
449.4,1775.0
449.9,998.0
450.4,1220.0
450.9,1220.0
451.4,1331.0
451.9,998.0
452.4,1775.0
452.9,1109.0
453.4,998.0
453.9,998.0
454.4,1220.0
454.9,1220.0
455.4,1442.0
455.9,1442.0
456.4,998.0
456.9,998.0
457.4,998.0
457.9,1442.0
458.4,998.0
458.9,665.0
459.4,1109.0
460.0,1220.0
460.5,1109.0
461.0,2330.0
461.5,998.0
462.0,1997.0
462.5,998.0
463.0,1109.0
463.5,1109.0
464.0,998.0
464.5,1886.0
465.0,2663.0
465.5,998.0
466.0,1220.0
466.5,1220.0
467.0,887.0
467.5,1220.0
468.0,998.0
468.5,1109.0
469.0,1442.0
469.5,1220.0
470.0,1109.0
470.5,776.0
471.0,2663.0
471.5,998.0
472.0,1220.0
472.5,998.0
473.0,998.0
473.5,776.0
474.0,887.0
474.5,1109.0
475.0,1442.0
475.5,1109.0
476.0,1109.0
476.5,776.0
477.0,1109.0
477.6,998.0
478.1,1553.0
478.6,1220.0
479.1,998.0
479.6,1997.0
480.1,776.0
480.6,1220.0
481.1,1109.0
481.6,1442.0
482.1,1775.0
482.6,887.0
483.1,776.0
483.6,1109.0
484.1,1109.0
484.6,1442.0
485.1,3329.0
485.6,1109.0
486.1,776.0
486.6,1775.0
487.1,1442.0
487.6,1220.0
488.1,1331.0
488.6,1109.0
489.1,1220.0
489.6,998.0
490.1,1109.0
490.6,1331.0
491.1,1109.0
491.6,554.0
492.1,554.0
492.6,998.0
493.1,1109.0
493.6,1220.0
494.1,1553.0
494.6,998.0
495.1,665.0
495.7,1109.0
496.2,1553.0
496.7,776.0
497.2,1109.0
497.7,1109.0
498.2,998.0
498.7,1220.0
499.2,998.0
499.7,1442.0
500.2,1109.0
500.7,887.0
501.2,665.0
501.7,998.0
502.2,1109.0
502.7,1331.0
503.2,1109.0
503.7,1109.0
504.2,665.0
504.7,554.0
505.2,998.0
505.7,1109.0
506.2,1442.0
506.7,1331.0
507.2,887.0
507.7,998.0
508.2,1109.0
508.7,1220.0
509.2,1442.0
509.7,1109.0
510.2,665.0
510.7,1220.0
511.2,1220.0
511.7,1109.0
512.2,3440.0
512.7,1109.0
513.2,776.0
513.8,1220.0
514.3,1109.0
514.8,1553.0
515.3,1109.0
515.8,1109.0
516.3,887.0
516.8,1109.0
517.3,998.0
517.8,1886.0
518.3,998.0
518.8,998.0
519.3,998.0
519.8,776.0
520.3,998.0
520.8,1220.0
521.3,1109.0
521.8,1220.0
522.3,998.0
522.8,1109.0
523.3,665.0
523.8,1109.0
524.3,1220.0
524.8,1331.0
525.3,1109.0
525.8,1109.0
526.3,776.0
526.8,1109.0
527.3,3218.0
527.8,1997.0
528.3,1220.0
528.8,1553.0
529.3,443.0
529.8,998.0
530.3,1220.0
530.8,1775.0
531.3,1220.0
531.9,1109.0
532.4,887.0
532.9,887.0
533.4,1220.0
533.9,1442.0
534.4,1331.0
534.9,1220.0
535.4,998.0
535.9,1220.0
536.4,1220.0
536.9,1442.0
537.4,776.0
537.9,1220.0
538.4,1442.0
538.9,1109.0
539.4,1664.0
539.9,1442.0
540.4,1331.0
540.9,1220.0
541.4,1109.0
541.9,1331.0
542.4,1553.0
542.9,1775.0
543.4,1220.0
543.9,1220.0
544.4,776.0
544.9,1442.0
545.4,1220.0
545.9,1442.0
546.4,887.0
546.9,998.0
547.4,1553.0
547.9,998.0
548.4,1886.0
548.9,1109.0
549.5,1220.0
550.0,1553.0
550.5,1109.0
551.0,887.0
551.5,1331.0
552.0,1331.0
552.5,1553.0
553.0,1775.0
553.5,1220.0
554.0,1109.0
554.5,1220.0
555.0,1331.0
555.5,1664.0
556.0,1553.0
556.5,1664.0
557.0,1664.0
557.5,887.0
558.0,665.0
558.5,1331.0
559.0,1775.0
559.5,1553.0
560.0,2330.0
560.5,1109.0
561.0,1109.0
561.5,1220.0
562.0,1997.0
562.5,998.0
563.0,1109.0
563.5,1109.0
564.0,1331.0
564.5,1331.0
565.0,1997.0
565.5,1442.0
566.0,1886.0
566.6,887.0
567.1,1442.0
567.6,1220.0
568.1,1664.0
568.6,1442.0
569.1,1331.0
569.6,887.0
570.1,998.0
570.6,1442.0
571.1,1775.0
571.6,1664.0
572.1,1220.0
572.6,1442.0
573.1,1109.0
573.6,1664.0
574.1,1775.0
574.6,1664.0
575.1,1553.0
575.6,1442.0
576.1,1553.0
576.6,1442.0
577.1,1109.0
577.6,1553.0
578.1,1331.0
578.6,1664.0
579.1,1109.0
579.6,1664.0
580.1,1220.0
580.6,1664.0
581.1,1553.0
581.6,1109.0
582.1,998.0
582.6,1331.0
583.2,1442.0
583.7,1886.0
584.2,1442.0
584.7,1442.0
585.2,887.0
585.7,2774.0
586.2,1664.0
586.7,1886.0
587.2,1553.0
587.7,1553.0
588.2,1553.0
588.7,1109.0
589.2,1442.0
589.7,1331.0
590.2,1664.0
590.7,1442.0
591.2,1220.0
591.7,665.0
592.2,998.0
592.7,1109.0
593.2,1331.0
593.7,1664.0
594.2,1442.0
594.7,1553.0
595.2,887.0
595.7,1220.0
596.2,1220.0
596.7,1886.0
597.2,1775.0
597.7,1442.0
598.2,1109.0
598.7,1664.0
599.2,1331.0
599.7,1442.0
600.3,1220.0
600.8,1109.0
601.3,665.0
601.8,998.0
602.3,1109.0
602.8,1553.0
603.3,1109.0
603.8,1109.0
604.3,887.0
604.8,1109.0
605.3,1220.0
605.8,1664.0
606.3,1331.0
606.8,1109.0
607.3,776.0
607.8,1220.0
608.3,1109.0
608.8,1442.0
609.3,998.0
609.8,1664.0
610.3,998.0
610.8,1220.0
611.3,1331.0
611.8,1442.0
612.3,1664.0
612.8,1109.0
613.3,1109.0
613.8,1775.0
614.3,1220.0
614.8,1220.0
615.3,1331.0
615.8,1109.0
616.3,1331.0
616.8,887.0
617.3,998.0
617.9,1220.0
618.4,1442.0
618.9,1775.0
619.4,1664.0
619.9,1220.0
620.4,998.0
620.9,1331.0
621.4,1442.0
621.9,2108.0
622.4,1664.0
622.9,1109.0
623.4,998.0
623.9,1331.0
624.4,1775.0
624.9,1109.0
625.4,1664.0
625.9,1553.0
626.4,1442.0
626.9,998.0
627.4,1109.0
627.9,1109.0
628.4,1775.0
628.9,1775.0
629.4,1109.0
629.9,776.0
630.4,998.0
630.9,998.0
631.4,1220.0
631.9,1775.0
632.4,1220.0
632.9,998.0
633.4,1331.0
633.9,1109.0
634.4,1553.0
634.9,1220.0
635.5,1220.0
636.0,1775.0
636.5,1220.0
637.0,1664.0
637.5,1220.0
638.0,998.0
638.5,1442.0
639.0,1220.0
639.5,1442.0
640.0,1553.0
640.5,1331.0
641.0,1331.0
641.5,998.0
642.0,1220.0
642.5,3551.0
643.0,1220.0
643.5,1553.0
644.0,1331.0
644.5,1220.0
645.0,998.0
645.5,887.0
646.0,554.0
646.5,554.0
647.0,1553.0
647.5,1442.0
648.0,1553.0
648.5,1664.0
649.0,998.0
649.5,1331.0
650.0,1109.0
650.5,887.0
651.0,776.0
651.5,1220.0
652.0,1442.0
652.5,1997.0
653.1,1220.0
653.6,1553.0
654.1,1886.0
654.6,1442.0
655.1,1220.0
655.6,1442.0
656.1,1109.0
656.6,887.0
657.1,1442.0
657.6,998.0
658.1,1331.0
658.6,998.0
659.1,1220.0
659.6,887.0
660.1,1109.0
660.6,1553.0
661.1,1664.0
661.6,1997.0
662.1,1664.0
662.6,1220.0
663.1,1109.0
663.6,1664.0
664.1,776.0
664.6,776.0
665.1,776.0
665.6,1220.0
666.1,1331.0
666.6,998.0
667.1,887.0
667.6,998.0
668.1,1109.0
668.6,1442.0
669.1,1220.0
669.6,1442.0
670.1,998.0
670.6,1553.0
671.2,998.0
671.7,1109.0
672.2,1331.0
672.7,998.0
673.2,554.0
673.7,998.0
674.2,1442.0
674.7,1442.0
675.2,2108.0
675.7,2330.0
676.2,1886.0
676.7,1220.0
677.2,1553.0
677.7,1775.0
678.2,776.0
678.7,998.0
679.2,2108.0
679.7,1442.0
680.2,1442.0
680.7,1331.0
681.2,1775.0
681.7,1109.0
682.2,1220.0
682.7,1220.0
683.2,1220.0
683.7,887.0
684.2,1553.0
684.7,1442.0
685.2,1442.0
685.7,1331.0
686.2,1886.0
686.7,1220.0
687.2,1109.0
687.8,1220.0
688.3,776.0
688.8,1886.0
689.3,998.0
689.8,998.0
690.3,1109.0
690.8,1442.0
691.3,1331.0
691.8,1664.0
692.3,2108.0
692.8,1331.0
693.3,1553.0
693.8,2441.0
694.3,1109.0
694.8,1553.0
695.3,1220.0
695.8,1331.0
696.3,1553.0
696.8,1664.0
697.3,1553.0
697.8,1442.0
698.3,1553.0
698.8,1220.0
699.3,1331.0
699.8,1220.0
700.3,887.0
700.8,1109.0
701.3,1886.0
701.8,1220.0
702.3,1997.0
702.8,1664.0
703.3,1664.0
703.8,1331.0
704.4,1220.0
704.9,1664.0
705.4,1109.0
705.9,1109.0
706.4,998.0
706.9,1109.0
707.4,1109.0
707.9,1109.0
708.4,1775.0
708.9,1775.0
709.4,1553.0
709.9,1553.0
710.4,1553.0
710.9,1553.0
711.4,1553.0
711.9,887.0
712.4,1553.0
712.9,1442.0
713.4,1109.0
713.9,1331.0
714.4,2108.0
714.9,1664.0
715.4,1109.0
715.9,1109.0
716.4,665.0
716.9,1553.0
717.4,1442.0
717.9,1442.0
718.4,1220.0
718.9,1553.0
719.4,1553.0
719.9,1109.0
720.4,1331.0
720.9,1331.0
721.5,1331.0
722.0,1553.0
722.5,1997.0
723.0,1331.0
723.5,2219.0
724.0,1553.0
724.5,1220.0
725.0,1109.0
725.5,1331.0
726.0,998.0
726.5,2552.0
727.0,1886.0
727.5,1775.0
728.0,2885.0
728.5,1664.0
729.0,1664.0
729.5,1886.0
730.0,1331.0
730.5,1109.0
731.0,1553.0
731.5,1331.0
732.0,1553.0
732.5,3107.0
733.0,1442.0
733.5,1664.0
734.0,1664.0
734.5,998.0
735.0,1442.0
735.5,1664.0
736.0,1664.0
736.5,1664.0
737.0,1220.0
737.5,1331.0
738.1,1775.0
738.6,665.0
739.1,443.0
739.6,887.0
740.1,1220.0
740.6,1220.0
741.1,1553.0
741.6,1331.0
742.1,1664.0
742.6,1775.0
743.1,887.0
743.6,776.0
744.1,1109.0
744.6,1109.0
745.1,1220.0
745.6,1331.0
746.1,1553.0
746.6,1886.0
747.1,1664.0
747.6,1775.0
748.1,998.0
748.6,998.0
749.1,1220.0
749.6,1109.0
750.1,1331.0
750.6,2108.0
751.1,1331.0
751.6,1109.0
752.1,1442.0
752.6,998.0
753.1,1220.0
753.6,776.0
754.1,776.0
754.6,665.0
755.1,1331.0
755.7,1331.0
756.2,1442.0
756.7,2219.0
757.2,1553.0
757.7,1109.0
758.2,1109.0
758.7,998.0
759.2,1109.0
759.7,776.0
760.2,1109.0
760.7,1220.0
761.2,1553.0
761.7,1553.0
762.2,1109.0
762.7,1331.0
763.2,1220.0
763.7,1220.0
764.2,1109.0
764.7,3884.0
765.2,1886.0
765.7,1331.0
766.2,2219.0
766.7,1220.0
767.2,1553.0
767.7,1109.0
768.2,998.0
768.7,776.0
769.2,1109.0
769.7,1220.0
770.2,1220.0
770.7,1220.0
771.2,1553.0
771.7,1109.0
772.3,3107.0
772.8,887.0
773.3,998.0
773.8,776.0
774.3,1109.0
774.8,1664.0
775.3,1886.0
775.8,1664.0
776.3,887.0
776.8,998.0
777.3,1442.0
777.8,1442.0
778.3,1220.0
778.8,1331.0
779.3,1109.0
779.8,1553.0
780.3,1886.0
780.8,1109.0
781.3,1886.0
781.8,887.0
782.3,887.0
782.8,887.0
783.3,1331.0
783.8,1220.0
784.3,1775.0
784.8,1442.0
785.3,2219.0
785.8,1442.0
786.3,887.0
786.8,1109.0
787.3,887.0
787.8,1109.0
788.3,1109.0
788.8,1442.0
789.4,1442.0
789.9,998.0
790.4,1553.0
790.9,776.0
791.4,776.0
791.9,1109.0
792.4,1109.0
792.9,1331.0
793.4,1997.0
793.9,1220.0
794.4,1553.0
794.9,1109.0
795.4,1109.0
795.9,998.0
796.4,998.0
796.9,1331.0
797.4,1331.0
797.9,1442.0
798.4,1775.0
798.9,1553.0
799.4,1109.0
799.9,1664.0
800.4,1220.0
800.9,887.0
801.4,1109.0
801.9,1331.0
802.4,1220.0
802.9,1997.0
803.4,1553.0
803.9,1553.0
804.4,1997.0
804.9,1997.0
805.4,1553.0
805.9,2552.0
806.5,1220.0
807.0,1220.0
807.5,2441.0
808.0,1886.0
808.5,1664.0
809.0,1442.0
809.5,665.0
810.0,1331.0
810.5,1331.0
811.0,1220.0
811.5,1664.0
812.0,1220.0
812.5,1442.0
813.0,1553.0
813.5,1442.0
814.0,1331.0
814.5,1331.0
815.0,1109.0
815.5,1775.0
816.0,1664.0
